,teamid,playerid,jerseynumber,position,teamname,leagueid,artificialkey,leaguename,firstname,surname,commonname,fullname
11332,506,238803.0,8.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Tom,Baumgart,,Tom Baumgart
11333,506,239480.0,27.0,28.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Sascha,Härtel,,Sascha Härtel
11334,506,239686.0,23.0,16.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Anthony,Barylla,,Anthony Barylla
11335,506,239977.0,11.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Nicolas,Kühn,,Nicolas Kühn
11336,506,244250.0,12.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Prince Osei,Owusu,,Prince Osei Owusu
11337,506,245769.0,13.0,28.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Erik,Majetschak,,Erik Majetschak
11338,506,247123.0,9.0,28.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Antonio,Jonjić,,Antonio Jonjić
11339,506,247200.0,37.0,28.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Antonio,,,
11340,506,248545.0,34.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Tim,Kips,,Tim Kips
11341,506,251435.0,3.0,4.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Dirk,Carlson,,Dirk Carlson
11342,506,258644.0,19.0,28.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Omar,Sijarić,,Omar Sijarić
11343,506,260241.0,38.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Jannis,Lang,,Jannis Lang
11344,506,262973.0,40.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Ramzi,Ferjani,,Ramzi Ferjani
11345,506,262974.0,18.0,15.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Soufiane,Messeguem,,Soufiane Messeguem
11346,506,264398.0,20.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Felix,,,
11347,506,264399.0,15.0,29.0,FC Erzgebirge Aue,20,177,Bundesliga 2,Paul,,,
11348,523,193113.0,25.0,28.0,Saarbrücken,2076,836,3. Liga,Tobias,Jänicke,,Tobias Jänicke
11349,523,195262.0,39.0,25.0,Saarbrücken,2076,836,3. Liga,Adriano,Grimaldi,,Adriano Grimaldi
11350,523,199479.0,14.0,28.0,Saarbrücken,2076,836,3. Liga,Boné,Uaferro,,Boné Uaferro
11351,523,199803.0,1.0,0.0,Saarbrücken,2076,836,3. Liga,Daniel,Batz,,Daniel Batz
11352,523,201522.0,5.0,28.0,Saarbrücken,2076,836,3. Liga,Steven,Zellner,,Steven Zellner
11353,523,203754.0,8.0,4.0,Saarbrücken,2076,836,3. Liga,Manuel,Zeitz,,Manuel Zeitz
11354,523,213922.0,13.0,29.0,Saarbrücken,2076,836,3. Liga,Dennis,Erdmann,,Dennis Erdmann
11355,523,218863.0,27.0,28.0,Saarbrücken,2076,836,3. Liga,Maurice,Deville,,Maurice Deville
11356,523,223899.0,24.0,28.0,Saarbrücken,2076,836,3. Liga,Sebastian,Jacob,,Sebastian Jacob
11357,523,225075.0,20.0,18.0,Saarbrücken,2076,836,3. Liga,Julian,Günther-Schmidt,,Julian Günther-Schmidt
11358,523,229285.0,26.0,11.0,Saarbrücken,2076,836,3. Liga,Dave,Gnaase,,Dave Gnaase
11359,523,238923.0,10.0,12.0,Saarbrücken,2076,836,3. Liga,Robin,Scheu,,Robin Scheu
11360,523,238925.0,22.0,3.0,Saarbrücken,2076,836,3. Liga,Dominik,Ernst,,Dominik Ernst
11361,523,239492.0,18.0,28.0,Saarbrücken,2076,836,3. Liga,Sebastian,Bösel,,Sebastian Bösel
11362,523,241277.0,19.0,28.0,Saarbrücken,2076,836,3. Liga,Justin,Steinkötter,,Justin Steinkötter
11363,523,245719.0,21.0,28.0,Saarbrücken,2076,836,3. Liga,Alexander,Groiß,,Alexander Groiß
11364,523,251333.0,3.0,7.0,Saarbrücken,2076,836,3. Liga,Nick,Galle,,Nick Galle
11365,523,253410.0,30.0,29.0,Saarbrücken,2076,836,3. Liga,Jonas,Hupe,,Jonas Hupe
11366,523,256296.0,4.0,6.0,Saarbrücken,2076,836,3. Liga,Pius,Krätschmer,,Pius Krätschmer
11367,523,257053.0,32.0,28.0,Saarbrücken,2076,836,3. Liga,Marius,Köhl,,Marius Köhl
11368,523,257054.0,6.0,29.0,Saarbrücken,2076,836,3. Liga,Rasim,Bulić,,Rasim Bulić
11369,523,257058.0,23.0,28.0,Saarbrücken,2076,836,3. Liga,Mario,Müller,,Mario Müller
11370,523,257341.0,28.0,16.0,Saarbrücken,2076,836,3. Liga,Minos,Gouras,,Minos Gouras
11371,523,260369.0,33.0,9.0,Saarbrücken,2076,836,3. Liga,Luca,Kerber,,Luca Kerber
11372,523,261449.0,36.0,28.0,Saarbrücken,2076,836,3. Liga,Marcel,Johnen,,Marcel Johnen
11373,523,262910.0,7.0,28.0,Saarbrücken,2076,836,3. Liga,Tim,Korzuschek,,Tim Korzuschek
11374,523,262915.0,34.0,29.0,Saarbrücken,2076,836,3. Liga,Frederik,Recktenwald,,Frederik Recktenwald
11375,543,182743.0,21.0,0.0,Regensburg,20,178,Bundesliga 2,Thorsten,Kirschbaum,,Thorsten Kirschbaum
11376,543,194089.0,18.0,28.0,Regensburg,20,178,Bundesliga 2,Christoph,Moritz,,Christoph Moritz
11377,543,209194.0,28.0,28.0,Regensburg,20,178,Bundesliga 2,Sebastian,Nachreiner,,Sebastian Nachreiner
11378,543,210004.0,6.0,3.0,Regensburg,20,178,Bundesliga 2,Benedikt,Saller,,Benedikt Saller
11379,543,225939.0,9.0,28.0,Regensburg,20,178,Bundesliga 2,Jann,George,,Jann George
11380,543,228883.0,5.0,9.0,Regensburg,20,178,Bundesliga 2,Benedikt,Gimber,,Benedikt Gimber
11381,543,229925.0,13.0,7.0,Regensburg,20,178,Bundesliga 2,Erik,Wekesser,,Erik Wekesser
11382,543,232643.0,20.0,28.0,Regensburg,20,178,Bundesliga 2,Leon,Guwara,,Leon Guwara
11383,543,232669.0,15.0,19.0,Regensburg,20,178,Bundesliga 2,Sarpreet,Singh,,Sarpreet Singh
11384,543,234278.0,23.0,6.0,Regensburg,20,178,Bundesliga 2,Steve,Breitkreuz,,Steve Breitkreuz
11385,543,234476.0,19.0,24.0,Regensburg,20,178,Bundesliga 2,Andreas,Albers,,Andreas Albers
11386,543,234945.0,7.0,11.0,Regensburg,20,178,Bundesliga 2,Max,Besuschkow,,Max Besuschkow
11387,543,238699.0,30.0,28.0,Regensburg,20,178,Bundesliga 2,Kevin,Kunz,,Kevin Kunz
11388,543,240451.0,4.0,17.0,Regensburg,20,178,Bundesliga 2,Jan Niklas,Beste,,Jan Niklas Beste
11389,543,242183.0,14.0,26.0,Regensburg,20,178,Bundesliga 2,David,Otto,,David Otto
11390,543,244085.0,8.0,28.0,Regensburg,20,178,Bundesliga 2,Aygün,Yıldırım,,Aygün Yıldırım
11391,543,246613.0,27.0,28.0,Regensburg,20,178,Bundesliga 2,Joël,Zwarts,,Joël Zwarts
11392,543,253694.0,26.0,28.0,Regensburg,20,178,Bundesliga 2,Charalambos,Makridis,,Charalambos Makridis
11393,543,256705.0,33.0,28.0,Regensburg,20,178,Bundesliga 2,Jan,Elvedi,,Jan Elvedi
11394,543,257172.0,10.0,28.0,Regensburg,20,178,Bundesliga 2,Kaan,Caliskaner,,Kaan Caliskaner
11395,543,257236.0,29.0,28.0,Regensburg,20,178,Bundesliga 2,André,Becker,,André Becker
11396,543,258361.0,24.0,4.0,Regensburg,20,178,Bundesliga 2,Scott,Kennedy,,Scott Kennedy
11397,543,258784.0,22.0,29.0,Regensburg,20,178,Bundesliga 2,Carlo,Boukhalfa,,Carlo Boukhalfa
11398,543,259670.0,25.0,29.0,Regensburg,20,178,Bundesliga 2,Björn,Zempelin,,Björn Zempelin
11399,543,263061.0,11.0,28.0,Regensburg,20,178,Bundesliga 2,Konrad,Faber,,Konrad Faber
11400,561,203424.0,20.0,28.0,Forest Green,61,352,EFL League Two,Elliott,Whitehouse,,Elliott Whitehouse
11401,561,208645.0,15.0,28.0,Forest Green,61,352,EFL League Two,Jordan,Moore-Taylor,,Jordan Moore-Taylor
11402,561,211217.0,4.0,5.0,Forest Green,61,352,EFL League Two,Dan,Sweeney,,Dan Sweeney
11403,561,212683.0,14.0,24.0,Forest Green,61,352,EFL League Two,Jamille,Matt,,Jamille Matt
11404,561,215211.0,6.0,6.0,Forest Green,61,352,EFL League Two,Baily,Cargill,,Baily Cargill
11405,561,225361.0,1.0,0.0,Forest Green,61,352,EFL League Two,Luke,McGee,,Luke McGee
11406,561,227947.0,21.0,15.0,Forest Green,61,352,EFL League Two,Regan,Hendry,,Regan Hendry
11407,561,228226.0,3.0,4.0,Forest Green,61,352,EFL League Two,Dominic,Bernard,,Dominic Bernard
11408,561,228638.0,7.0,13.0,Forest Green,61,352,EFL League Two,Ben,Stevenson,,Ben Stevenson
11409,561,229274.0,24.0,28.0,Forest Green,61,352,EFL League Two,Lewis,Thomas,,Lewis Thomas
11410,561,229731.0,9.0,26.0,Forest Green,61,352,EFL League Two,Mathew,Stevens,,Mathew Stevens
11411,561,230081.0,23.0,28.0,Forest Green,61,352,EFL League Two,Sadou,Diallo,,Sadou Diallo
11412,561,232412.0,8.0,18.0,Forest Green,61,352,EFL League Two,Ebou,Adams,,Ebou Adams
11413,561,234099.0,10.0,28.0,Forest Green,61,352,EFL League Two,Jack,Aitchison,,Jack Aitchison
11414,561,235618.0,2.0,2.0,Forest Green,61,352,EFL League Two,Kane,Wilson,,Kane Wilson
11415,561,241360.0,17.0,28.0,Forest Green,61,352,EFL League Two,Opi,Edwards,,Opi Edwards
11416,561,242730.0,16.0,28.0,Forest Green,61,352,EFL League Two,Jack,Evans,,Jack Evans
11417,561,243842.0,11.0,8.0,Forest Green,61,352,EFL League Two,Nicky,Cadden,,Nicky Cadden
11418,561,247073.0,22.0,28.0,Forest Green,61,352,EFL League Two,Udoka,Godwin-Malife,,Udoka Godwin-Malife
11419,561,248328.0,12.0,28.0,Forest Green,61,352,EFL League Two,Taylor,Allen,,Taylor Allen
11420,561,248839.0,18.0,28.0,Forest Green,61,352,EFL League Two,Jake,Young,,Jake Young
11421,561,254925.0,28.0,28.0,Forest Green,61,352,EFL League Two,Josh,March,,Josh March
11422,563,138431.0,30.0,29.0,Sligo Rovers,65,373,SSE Airtricity PD,Richard,Brush,,Richard Brush
11423,563,157190.0,18.0,29.0,Sligo Rovers,65,373,SSE Airtricity PD,John,Russell,,John Russell
11424,563,182156.0,6.0,11.0,Sligo Rovers,65,373,SSE Airtricity PD,Greg,Bolger,,Greg Bolger
11425,563,200263.0,22.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,David,Cawley,,David Cawley
11426,563,208771.0,26.0,4.0,Sligo Rovers,65,373,SSE Airtricity PD,Garry,Buckley,,Garry Buckley
11427,563,213672.0,10.0,16.0,Sligo Rovers,65,373,SSE Airtricity PD,Walter,Figueira,,Walter Figueira
11428,563,220650.0,15.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,,,,
11429,563,223091.0,19.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Regan,Donelon,,Regan Donelon
11430,563,226006.0,3.0,3.0,Sligo Rovers,65,373,SSE Airtricity PD,Colm,Horgan,,Colm Horgan
11431,563,227679.0,17.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Adam,McDonnell,,Adam McDonnell
11432,563,229206.0,4.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Danny,Kane,,Danny Kane
11433,563,230895.0,44.0,25.0,Sligo Rovers,65,373,SSE Airtricity PD,Andre,Wright,,Andre Wright
11434,563,237677.0,5.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Robbie,McCourt,,Robbie McCourt
11435,563,237838.0,2.0,7.0,Sligo Rovers,65,373,SSE Airtricity PD,Lewis,Banks,,Lewis Banks
11436,563,237926.0,21.0,6.0,Sligo Rovers,65,373,SSE Airtricity PD,John,Mahon,,John Mahon
11437,563,237927.0,1.0,0.0,Sligo Rovers,65,373,SSE Airtricity PD,Edward,McGinty,,Edward McGinty
11438,563,237969.0,14.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Shane,Blaney,,Shane Blaney
11439,563,243596.0,8.0,9.0,Sligo Rovers,65,373,SSE Airtricity PD,Niall,Morahan,,Niall Morahan
11440,563,243725.0,20.0,29.0,Sligo Rovers,65,373,SSE Airtricity PD,Darren,Collins,,Darren Collins
11441,563,247176.0,16.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Luke,McNicholas,,Luke McNicholas
11442,563,247177.0,27.0,18.0,Sligo Rovers,65,373,SSE Airtricity PD,Romeo,Parkes,,Romeo Parkes
11443,563,247498.0,23.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Scott,Lynch,,Scott Lynch
11444,563,255948.0,12.0,12.0,Sligo Rovers,65,373,SSE Airtricity PD,Mark,Byrne,,Mark Byrne
11445,563,256060.0,9.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Ryan,De Vries,,Ryan De Vries
11446,563,257246.0,11.0,29.0,Sligo Rovers,65,373,SSE Airtricity PD,Seamas,Keogh,,Seamas Keogh
11447,563,260951.0,24.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Johnny,Kenny,,Johnny Kenny
11448,563,262041.0,33.0,28.0,Sligo Rovers,65,373,SSE Airtricity PD,Peter,Maguire,,Peter Maguire
11449,563,263261.0,25.0,29.0,Sligo Rovers,65,373,SSE Airtricity PD,Cillian,Heaney,,Cillian Heaney
11450,567,5146.0,15.0,29.0,Fluminense,7,31,Brasileirão,Yony,González,Y. González,Yony González
11451,567,176676.0,99.0,7.0,Fluminense,7,31,Brasileirão,Marcelo,Vieira da Silva,Marcelo,Marcelo Vieira da Silva
11452,567,229712.0,6.0,29.0,Fluminense,7,31,Brasileirão,Jorge Marco ,Oliveira Moraes,Jorge,Jorge Marco  Oliveira Moraes
11453,567,4533.0,47.0,29.0,Fluminense,7,31,Brasileirão,Cauã,Santos Aguiar,Cauã Santos,Cauã Santos Aguiar
11454,567,4545.0,28.0,29.0,Fluminense,7,31,Brasileirão,Eder,Maciel Lopes,Edinho,Eder Maciel Lopes
11455,567,4546.0,46.0,29.0,Fluminense,7,31,Brasileirão,Davi,Alves Soares,Davi,Davi Alves Soares
11456,567,4547.0,22.0,28.0,Fluminense,7,31,Brasileirão,Pedro Felipe,de Faria Rangel,Pedro Rangel,Pedro Felipe de Faria Rangel
11457,567,5128.0,7.0,9.0,Fluminense,7,31,Brasileirão,André,Trindade,André,André Trindade
11458,567,5129.0,38.0,14.0,Fluminense,7,31,Brasileirão,Matheus,Martinelli,Martinelli,Matheus Martinelli
11459,567,135339.0,12.0,0.0,Fluminense,7,31,Brasileirão,Fábio Deivson,Lopes Maciel,Fábio,Fábio Deivson Lopes Maciel
11460,567,135475.0,52.0,6.0,Fluminense,7,31,Brasileirão,Felipe Melo,Melo de Carvalho,Felipe Melo,Felipe Melo Melo de Carvalho
11461,567,180228.0,44.0,29.0,Fluminense,7,31,Brasileirão,David Braz,de Oliveira Filho,David Braz,David Braz de Oliveira Filho
11462,567,187688.0,10.0,18.0,Fluminense,7,31,Brasileirão,Paulo Henrique,Chagas de Lima,Ganso,Paulo Henrique Chagas de Lima
11463,567,194406.0,26.0,28.0,Fluminense,7,31,Brasileirão,Manoel Messias,Silva Carvalho,Manoel,Manoel Messias Silva Carvalho
11464,567,214206.0,14.0,25.0,Fluminense,7,31,Brasileirão,Gaari,C. Oliva,,Gaari C. Oliva
11465,567,235723.0,33.0,4.0,Fluminense,7,31,Brasileirão,Marcilio,Filho,Nino,Marcilio Filho
11466,567,241602.0,21.0,12.0,Fluminense,7,31,Brasileirão,,,,
11467,567,265298.0,2.0,3.0,Fluminense,7,31,Brasileirão,Samuel Xavier,Brito,Samuel Xavier,Samuel Xavier Brito
11468,567,187404.0,36.0,29.0,Fluminense,7,31,Brasileirão,Gustavo,Apis,Gustavao Apis,Gustavo Apis
11469,567,5349.0,27.0,29.0,Fluminense,7,31,Brasileirão,Samuel,Salustiano de Jesus Silva,Samuel Granada,Samuel Salustiano de Jesus Silva
11470,567,65010.0,35.0,28.0,Fluminense,7,31,Brasileirão,Alexsander,Gomes da Costa,Alexsander,Alexsander Gomes da Costa
11471,567,226388.0,13.0,16.0,Fluminense,7,31,Brasileirão,Marcos,Silva França,Keno,Marcos Silva França
11472,567,270016.0,4.0,28.0,Fluminense,7,31,Brasileirão,Claudio,Gomes,Guga,Claudio Gomes
11473,567,169195.0,8.0,28.0,Fluminense,7,31,Brasileirão,Renato,Augusto,Renato Augusto,Renato Augusto
11474,567,270973.0,16.0,29.0,Fluminense,7,31,Brasileirão,Daniel,Simões,Daniel,Daniel Simões
11475,567,201846.0,18.0,29.0,Fluminense,7,31,Brasileirão,Diogo Barbosa,Barbosa Medonha,Diogo Barbosa,Diogo Barbosa Barbosa Medonha
11476,567,230923.0,9.0,29.0,Fluminense,7,31,Brasileirão,Thiago,Santos,Thiago Santos,Thiago Santos
11477,567,252935.0,17.0,28.0,Fluminense,7,31,Brasileirão,Leonardo,Fernández,,Leonardo Fernández
11478,567,215703.0,5.0,29.0,Fluminense,7,31,Brasileirão,Marlon,da Silva Barbosa,Marlon,Marlon da Silva Barbosa
11479,567,176559.0,11.0,29.0,Fluminense,7,31,Brasileirão,Leanderson,Silva Genésio,Lelê,Leanderson Silva Genésio
11480,567,5296.0,32.0,29.0,Fluminense,7,31,Brasileirão,Guilherme Natan,De Lima,Lima,Guilherme Natan De Lima
11481,567,265650.0,23.0,28.0,Fluminense,7,31,Brasileirão,John,Kennedy,John Kennedy,John Kennedy
11482,573,189701.0,4.0,6.0,Málaga CF,54,289,LaLiga SmartBank,David,Rodriguez Lombán,Lombán,David Rodriguez Lombán
11483,573,193909.0,23.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Alberto,Escassi Oliva,Escassi,Alberto Escassi Oliva
11484,573,195313.0,17.0,4.0,Málaga CF,54,289,LaLiga SmartBank,Mathieu,Peybernès,,Mathieu Peybernès
11485,573,199387.0,12.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Pablo,Chavarría,,Pablo Chavarría
11486,573,205869.0,10.0,16.0,Málaga CF,54,289,LaLiga SmartBank,Jairo,Samperio Bustara,Jairo,Jairo Samperio Bustara
11487,573,207876.0,18.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Alexander,González,,Alexander González
11488,573,208507.0,1.0,0.0,Málaga CF,54,289,LaLiga SmartBank,Daniel,Barrio Álvarez,Dani Barrio,Daniel Barrio Álvarez
11489,573,210214.0,19.0,13.0,Málaga CF,54,289,LaLiga SmartBank,Jozabed,Sánchez Ruiz,Jozabed,Jozabed Sánchez Ruiz
11490,573,212261.0,9.0,24.0,Málaga CF,54,289,LaLiga SmartBank,Brandon,Thomas Llamas,Brandon Thomas,Brandon Thomas Llamas
11491,573,224305.0,21.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Iván,Calero Ruiz,Iván Calero,Iván Calero Ruiz
11492,573,228600.0,3.0,7.0,Málaga CF,54,289,LaLiga SmartBank,Javier,Jiménez Moreno,Javi Jiménez,Javier Jiménez Moreno
11493,573,231247.0,24.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Braian,Cufré,,Braian Cufré
11494,573,235522.0,6.0,29.0,Málaga CF,54,289,LaLiga SmartBank,Aleix,Febas Pérez,Aleix Febas,Aleix Febas Pérez
11495,573,236695.0,8.0,15.0,Málaga CF,54,289,LaLiga SmartBank,José Luis,Muñoz León,Luis Muñoz,José Luis Muñoz León
11496,573,240873.0,16.0,29.0,Málaga CF,54,289,LaLiga SmartBank,,,,
11497,573,241119.0,13.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Daniel,Martín Fernández,Dani Martín,Daniel Martín Fernández
11498,573,245492.0,11.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Hicham,Boussefiane,,Hicham Boussefiane
11499,573,245550.0,22.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Sekou,Gassama,,Sekou Gassama
11500,573,245597.0,2.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Víctor,Gómez Perea,Víctor Gómez,Víctor Gómez Perea
11501,573,248710.0,7.0,12.0,Málaga CF,54,289,LaLiga SmartBank,Paulino,de la Fuente Gómez,Paulino,Paulino de la Fuente Gómez
11502,573,252325.0,26.0,29.0,Málaga CF,54,289,LaLiga SmartBank,Ismael,Gutiérrez Montilla,Ismael,Ismael Gutiérrez Montilla
11503,573,252930.0,20.0,3.0,Málaga CF,54,289,LaLiga SmartBank,Ismael,Casas Casado,Ismael Casas,Ismael Casas Casado
11504,573,252943.0,14.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Ramón,Enríquez Rodríguez,Ramón Enríquez,Ramón Enríquez Rodríguez
11505,573,253735.0,15.0,26.0,Málaga CF,54,289,LaLiga SmartBank,Antonio,Cortés Heredia,Antoñín,Antonio Cortés Heredia
11506,573,255158.0,5.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Juan,de Dios Rivas,Juande,Juan de Dios Rivas
11507,573,255860.0,32.0,29.0,Málaga CF,54,289,LaLiga SmartBank,Julio,Martínez Cortés,Julio Martínez,Julio Martínez Cortés
11508,573,258492.0,38.0,29.0,Málaga CF,54,289,LaLiga SmartBank,Daniel,Strindholm,,Daniel Strindholm
11509,573,258493.0,30.0,29.0,Málaga CF,54,289,LaLiga SmartBank,Alberto Miguel,Quintana Moreno,Quintana,Alberto Miguel Quintana Moreno
11510,573,258494.0,33.0,29.0,Málaga CF,54,289,LaLiga SmartBank,David,Larrubia Romano,Larrubia,David Larrubia Romano
11511,573,258770.0,28.0,29.0,Málaga CF,54,289,LaLiga SmartBank,Alejandro,Benítez Palomero,Benítez,Alejandro Benítez Palomero
11512,573,264176.0,37.0,28.0,Málaga CF,54,289,LaLiga SmartBank,Kevin,Villodres Medina,Kevin,Kevin Villodres Medina
11513,576,183332.0,31.0,23.0,Holstein Kiel,20,179,Bundesliga 2,Fin,Bartels,,Fin Bartels
11514,576,183490.0,15.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Johannes,van den Bergh,,Johannes van den Bergh
11515,576,188154.0,10.0,15.0,Holstein Kiel,20,179,Bundesliga 2,Lewis,,,
11516,576,193211.0,22.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Aleksandar,Ignjovski,,Aleksandar Ignjovski
11517,576,194431.0,2.0,7.0,Holstein Kiel,20,179,Bundesliga 2,Mikkel,Kirkeskov,,Mikkel Kirkeskov
11518,576,200473.0,14.0,25.0,Holstein Kiel,20,179,Bundesliga 2,Steven,Skrzybski,,Steven Skrzybski
11519,576,204307.0,23.0,3.0,Holstein Kiel,20,179,Bundesliga 2,Julian,Korb,,Julian Korb
11520,576,204334.0,1.0,0.0,Holstein Kiel,20,179,Bundesliga 2,Ioannis,Gelios,,Ioannis Gelios
11521,576,207531.0,5.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Stefan,Thesker,,Stefan Thesker
11522,576,209485.0,8.0,13.0,Holstein Kiel,20,179,Bundesliga 2,Alexander,Mühling,,Alexander Mühling
11523,576,210006.0,21.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Thomas,Dähne,,Thomas Dähne
11524,576,224093.0,3.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Marco,Komenda,,Marco Komenda
11525,576,229472.0,27.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Finn,Porath,,Finn Porath
11526,576,229702.0,29.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Joshua,Mees,,Joshua Mees
11527,576,230855.0,24.0,4.0,Holstein Kiel,20,179,Bundesliga 2,Hauke,Wahl,,Hauke Wahl
11528,576,231110.0,4.0,10.0,Holstein Kiel,20,179,Bundesliga 2,Patrick,Erras,,Patrick Erras
11529,576,231424.0,7.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Ahmet,Arslan,,Ahmet Arslan
11530,576,231614.0,11.0,27.0,Holstein Kiel,20,179,Bundesliga 2,Fabian,Reese,,Fabian Reese
11531,576,236217.0,25.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Phil,Neumann,,Phil Neumann
11532,576,238983.0,28.0,29.0,Holstein Kiel,20,179,Bundesliga 2,Noah,Awuku,,Noah Awuku
11533,576,239981.0,20.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Jann-Fiete,Arp,,Jann-Fiete Arp
11534,576,241900.0,6.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Marcel,Benger,,Marcel Benger
11535,576,242383.0,19.0,6.0,Holstein Kiel,20,179,Bundesliga 2,Simon,Lorenz,,Simon Lorenz
11536,576,243354.0,16.0,29.0,Holstein Kiel,20,179,Bundesliga 2,Philipp,Sander,,Philipp Sander
11537,576,244001.0,33.0,29.0,Holstein Kiel,20,179,Bundesliga 2,Timon,Weiner,,Timon Weiner
11538,576,251342.0,17.0,29.0,Holstein Kiel,20,179,Bundesliga 2,Benedikt,Pichler,,Benedikt Pichler
11539,576,256954.0,32.0,28.0,Holstein Kiel,20,179,Bundesliga 2,Jonas,Sterner,,Jonas Sterner
11540,598,200949.0,27.0,18.0,São Paulo,7,32,Brasileirão,Lucas,Rodrigues M. Silva,Lucas Moura,Lucas Rodrigues M. Silva
11541,598,198710.0,98.0,28.0,São Paulo,7,32,Brasileirão,James,Rodríguez,,James Rodríguez
11542,598,270019.0,70.0,7.0,São Paulo,7,32,Brasileirão,Caio,Paulista,Caio Paulista,Caio Paulista
11543,598,4451.0,99.0,28.0,São Paulo,7,32,Brasileirão,Michel,Araújo Villar,Michel Araújo,Michel Araújo Villar
11544,598,4428.0,43.0,29.0,São Paulo,7,32,Brasileirão,João Pedro,Gomes Palmberg,Palmberg,João Pedro Gomes Palmberg
11545,598,4778.0,29.0,29.0,São Paulo,7,32,Brasileirão,Pablo,Maia,Pablo Maia,Pablo Maia
11546,598,4811.0,30.0,29.0,São Paulo,7,32,Brasileirão,João Moreira,Souza,João Moreira,João Moreira Souza
11547,598,4834.0,33.0,29.0,São Paulo,7,32,Brasileirão,Caio,Matheus,Caio Matheus,Caio Matheus
11548,598,4842.0,35.0,6.0,São Paulo,7,32,Brasileirão,Lucas,Beraldo,Lucas Beraldo,Lucas Beraldo
11549,598,4999.0,34.0,29.0,São Paulo,7,32,Brasileirão,Welington,Santos,Welington,Welington Santos
11550,598,5143.0,36.0,29.0,São Paulo,7,32,Brasileirão,Patryck,Lanza,Patryck Lanza,Patryck Lanza
11551,598,5325.0,37.0,29.0,São Paulo,7,32,Brasileirão,Talles,Costa,Talles Costa,Talles Costa
11552,598,168607.0,13.0,3.0,São Paulo,7,32,Brasileirão,Márcio Rafael,Ferreira de Souza,Rafinha,Márcio Rafael Ferreira de Souza
11553,598,212060.0,11.0,28.0,São Paulo,7,32,Brasileirão,Luciano,da Rocha Neves,Luciano,Luciano da Rocha Neves
11554,598,212279.0,12.0,11.0,São Paulo,7,32,Brasileirão,Alisson Euler,de Freitas Castro,Alisson,Alisson Euler de Freitas Castro
11555,598,219455.0,9.0,25.0,São Paulo,7,32,Brasileirão,,,,
11556,598,228233.0,5.0,4.0,São Paulo,7,32,Brasileirão,,,,
11557,598,238013.0,93.0,29.0,São Paulo,7,32,Brasileirão,Jandrei,Carniel,Jandrei,Jandrei Carniel
11558,598,253287.0,15.0,29.0,São Paulo,7,32,Brasileirão,Gabriel Neves ,Perdomo,Gabriel Neves ,Gabriel Neves  Perdomo
11559,598,4425.0,50.0,29.0,São Paulo,7,32,Brasileirão,Young,Navarro Moraes,Young,Young Navarro Moraes
